temple_name,city,year,month,day_of_month,time_slot,is_holiday,is_durga_puja_or_navratri,weather,headcount
Dakshineswar Kali,Kolkata,2015,10,2,9,0,1,Rain,20027
Dakshineswar Kali,Kolkata,2015,10,2,10,0,1,Rain,12929
Dakshineswar Kali,Kolkata,2015,10,2,11,0,1,Humid,23912
Dakshineswar Kali,Kolkata,2015,10,2,12,0,1,Clear,21475
Dakshineswar Kali,Kolkata,2015,10,2,13,0,1,Cloudy,13585
Dakshineswar Kali,Kolkata,2015,10,2,14,0,1,Cloudy,21453
Dakshineswar Kali,Kolkata,2015,10,2,15,0,1,Humid,23641
Dakshineswar Kali,Kolkata,2015,10,2,16,0,1,Clear,16436
Dakshineswar Kali,Kolkata,2015,10,2,17,0,1,Cloudy,22056
Dakshineswar Kali,Kolkata,2015,10,2,18,0,1,Clear,47651
Dakshineswar Kali,Kolkata,2015,10,2,19,0,1,Humid,84910
Dakshineswar Kali,Kolkata,2015,10,2,20,0,1,Cloudy,34385
Dakshineswar Kali,Kolkata,2015,10,2,21,0,1,Rain,46267
Dakshineswar Kali,Kolkata,2015,10,2,22,0,1,Cloudy,72537
Dakshineswar Kali,Kolkata,2015,10,2,23,0,1,Cloudy,46465
Dakshineswar Kali,Kolkata,2015,10,3,0,1,1,Clear,17150
Dakshineswar Kali,Kolkata,2015,10,3,1,1,1,Humid,16797
Dakshineswar Kali,Kolkata,2015,10,3,2,1,1,Rain,23161
Dakshineswar Kali,Kolkata,2015,10,3,3,1,1,Rain,21841
Dakshineswar Kali,Kolkata,2015,10,3,4,1,1,Cloudy,14474
Dakshineswar Kali,Kolkata,2015,10,3,5,1,1,Clear,20981
Dakshineswar Kali,Kolkata,2015,10,3,6,1,1,Cloudy,21005
Dakshineswar Kali,Kolkata,2015,10,3,7,1,1,Rain,11900
Dakshineswar Kali,Kolkata,2015,10,3,8,1,1,Clear,19503
Dakshineswar Kali,Kolkata,2015,10,3,9,1,1,Cloudy,11662
Dakshineswar Kali,Kolkata,2015,10,3,10,1,1,Cloudy,24761
Dakshineswar Kali,Kolkata,2015,10,3,11,1,1,Rain,16562
Dakshineswar Kali,Kolkata,2015,10,3,12,1,1,Humid,17176
Dakshineswar Kali,Kolkata,2015,10,3,13,1,1,Rain,16545
Dakshineswar Kali,Kolkata,2015,10,3,14,1,1,Clear,18810
Dakshineswar Kali,Kolkata,2015,10,3,15,1,1,Humid,14584
Dakshineswar Kali,Kolkata,2015,10,3,16,1,1,Clear,23448
Dakshineswar Kali,Kolkata,2015,10,3,17,1,1,Rain,19741
Dakshineswar Kali,Kolkata,2015,10,3,18,1,1,Humid,43061
Dakshineswar Kali,Kolkata,2015,10,3,19,1,1,Clear,33319
Dakshineswar Kali,Kolkata,2015,10,3,20,1,1,Cloudy,52106
Dakshineswar Kali,Kolkata,2015,10,3,21,1,1,Humid,38572
Dakshineswar Kali,Kolkata,2015,10,3,22,1,1,Humid,28404
Dakshineswar Kali,Kolkata,2015,10,3,23,1,1,Humid,67624
Dakshineswar Kali,Kolkata,2015,10,4,0,1,1,Humid,67620
Dakshineswar Kali,Kolkata,2015,10,4,1,1,1,Clear,91669
Dakshineswar Kali,Kolkata,2015,10,4,2,1,1,Rain,48553
Dakshineswar Kali,Kolkata,2015,10,4,3,1,1,Clear,107422
Dakshineswar Kali,Kolkata,2015,10,4,4,1,1,Humid,49530
Dakshineswar Kali,Kolkata,2015,10,4,5,1,1,Humid,68065
Dakshineswar Kali,Kolkata,2015,10,4,6,1,1,Cloudy,97812
Dakshineswar Kali,Kolkata,2015,10,4,7,1,1,Rain,88432
Dakshineswar Kali,Kolkata,2015,10,4,8,1,1,Humid,58177
Dakshineswar Kali,Kolkata,2015,10,4,9,1,1,Clear,68498
Dakshineswar Kali,Kolkata,2015,10,4,10,1,1,Cloudy,62608
Dakshineswar Kali,Kolkata,2015,10,4,11,1,1,Cloudy,58225
Dakshineswar Kali,Kolkata,2015,10,4,12,1,1,Clear,86608
Dakshineswar Kali,Kolkata,2015,10,4,13,1,1,Humid,37635
Dakshineswar Kali,Kolkata,2015,10,4,14,1,1,Rain,45471
Dakshineswar Kali,Kolkata,2015,10,4,15,1,1,Cloudy,80861
Dakshineswar Kali,Kolkata,2015,10,4,16,1,1,Humid,51973
Dakshineswar Kali,Kolkata,2015,10,4,17,1,1,Clear,62869
Dakshineswar Kali,Kolkata,2015,10,4,18,1,1,Clear,218551
Dakshineswar Kali,Kolkata,2015,10,4,19,1,1,Cloudy,194863
Dakshineswar Kali,Kolkata,2015,10,4,20,1,1,Cloudy,157314
Dakshineswar Kali,Kolkata,2015,10,4,21,1,1,Cloudy,276715
Dakshineswar Kali,Kolkata,2015,10,4,22,1,1,Humid,271471
Dakshineswar Kali,Kolkata,2015,10,4,23,1,1,Rain,173656
Dakshineswar Kali,Kolkata,2015,10,5,0,0,1,Humid,17381
Dakshineswar Kali,Kolkata,2015,10,5,1,0,1,Clear,18807
Dakshineswar Kali,Kolkata,2015,10,5,2,0,1,Humid,11320
Dakshineswar Kali,Kolkata,2015,10,5,3,0,1,Clear,10076
Dakshineswar Kali,Kolkata,2015,10,5,4,0,1,Humid,11357
Dakshineswar Kali,Kolkata,2015,10,5,5,0,1,Clear,21761
Dakshineswar Kali,Kolkata,2015,10,5,6,0,1,Humid,23693
Dakshineswar Kali,Kolkata,2015,10,5,7,0,1,Clear,16648
Dakshineswar Kali,Kolkata,2015,10,5,8,0,1,Humid,21401
Dakshineswar Kali,Kolkata,2015,10,5,9,0,1,Clear,15100
Dakshineswar Kali,Kolkata,2015,10,5,10,0,1,Humid,13969
Dakshineswar Kali,Kolkata,2015,10,5,11,0,1,Humid,21469
Dakshineswar Kali,Kolkata,2015,10,5,12,0,1,Rain,21678
Dakshineswar Kali,Kolkata,2015,10,5,13,0,1,Humid,17531
Dakshineswar Kali,Kolkata,2015,10,5,14,0,1,Rain,23198
Dakshineswar Kali,Kolkata,2015,10,5,15,0,1,Rain,15095
Dakshineswar Kali,Kolkata,2015,10,5,16,0,1,Cloudy,13401
Dakshineswar Kali,Kolkata,2015,10,5,17,0,1,Humid,22730
Dakshineswar Kali,Kolkata,2015,10,5,18,0,1,Humid,41657
Dakshineswar Kali,Kolkata,2015,10,5,19,0,1,Cloudy,45363
Dakshineswar Kali,Kolkata,2015,10,5,20,0,1,Rain,97315
Dakshineswar Kali,Kolkata,2015,10,5,21,0,1,Humid,71313
Dakshineswar Kali,Kolkata,2015,10,5,22,0,1,Humid,64152
Dakshineswar Kali,Kolkata,2015,10,5,23,0,1,Rain,74513
Dakshineswar Kali,Kolkata,2015,10,6,0,0,1,Rain,22784
Dakshineswar Kali,Kolkata,2015,10,6,1,0,1,Humid,16967
Dakshineswar Kali,Kolkata,2015,10,6,2,0,1,Cloudy,19485
Dakshineswar Kali,Kolkata,2015,10,6,3,0,1,Humid,20305
Dakshineswar Kali,Kolkata,2015,10,6,4,0,1,Humid,11706
Dakshineswar Kali,Kolkata,2015,10,6,5,0,1,Clear,18322
Dakshineswar Kali,Kolkata,2015,10,6,6,0,1,Rain,15846
Dakshineswar Kali,Kolkata,2015,10,6,7,0,1,Rain,15921
Dakshineswar Kali,Kolkata,2015,10,6,8,0,1,Cloudy,14646
Dakshineswar Kali,Kolkata,2015,10,6,9,0,1,Humid,23656
Dakshineswar Kali,Kolkata,2015,10,6,10,0,1,Humid,19309
Dakshineswar Kali,Kolkata,2015,10,6,11,0,1,Cloudy,16440
Dakshineswar Kali,Kolkata,2015,10,6,12,0,1,Humid,17559
Dakshineswar Kali,Kolkata,2015,10,6,13,0,1,Humid,16021
Dakshineswar Kali,Kolkata,2015,10,6,14,0,1,Clear,16789
Dakshineswar Kali,Kolkata,2015,10,6,15,0,1,Cloudy,24669
Dakshineswar Kali,Kolkata,2015,10,6,16,0,1,Humid,15832
Dakshineswar Kali,Kolkata,2015,10,6,17,0,1,Rain,24770
Dakshineswar Kali,Kolkata,2015,10,6,18,0,1,Rain,55940
Dakshineswar Kali,Kolkata,2015,10,6,19,0,1,Rain,67205
Dakshineswar Kali,Kolkata,2015,10,6,20,0,1,Humid,50225
Dakshineswar Kali,Kolkata,2015,10,6,21,0,1,Clear,49417
Dakshineswar Kali,Kolkata,2015,10,6,22,0,1,Cloudy,67902
Dakshineswar Kali,Kolkata,2015,10,6,23,0,1,Cloudy,38359
Dakshineswar Kali,Kolkata,2015,10,7,0,0,1,Clear,17630
Dakshineswar Kali,Kolkata,2015,10,7,1,0,1,Cloudy,17924
Dakshineswar Kali,Kolkata,2015,10,7,2,0,1,Rain,19112
Dakshineswar Kali,Kolkata,2015,10,7,3,0,1,Cloudy,22711
Dakshineswar Kali,Kolkata,2015,10,7,4,0,1,Cloudy,21388
Dakshineswar Kali,Kolkata,2015,10,7,5,0,1,Clear,15252
Dakshineswar Kali,Kolkata,2015,10,7,6,0,1,Clear,17761
Dakshineswar Kali,Kolkata,2015,10,7,7,0,1,Cloudy,18948
Dakshineswar Kali,Kolkata,2015,10,7,8,0,1,Humid,16107
Dakshineswar Kali,Kolkata,2015,10,7,9,0,1,Humid,11327
Dakshineswar Kali,Kolkata,2015,10,7,10,0,1,Clear,15027
Dakshineswar Kali,Kolkata,2015,10,7,11,0,1,Cloudy,23056
Dakshineswar Kali,Kolkata,2015,10,7,12,0,1,Humid,14444
Dakshineswar Kali,Kolkata,2015,10,7,13,0,1,Rain,16503
Dakshineswar Kali,Kolkata,2015,10,7,14,0,1,Cloudy,23283
Dakshineswar Kali,Kolkata,2015,10,7,15,0,1,Rain,12382
Dakshineswar Kali,Kolkata,2015,10,7,16,0,1,Rain,24074
Dakshineswar Kali,Kolkata,2015,10,7,17,0,1,Cloudy,16789
Dakshineswar Kali,Kolkata,2015,10,7,18,0,1,Cloudy,60461
Dakshineswar Kali,Kolkata,2015,10,7,19,0,1,Rain,58081
Dakshineswar Kali,Kolkata,2015,10,7,20,0,1,Cloudy,81133
Dakshineswar Kali,Kolkata,2015,10,7,21,0,1,Clear,69886
Dakshineswar Kali,Kolkata,2015,10,7,22,0,1,Clear,46492
Dakshineswar Kali,Kolkata,2015,10,7,23,0,1,Humid,74482
Dakshineswar Kali,Kolkata,2015,10,8,0,0,1,Humid,22838
Dakshineswar Kali,Kolkata,2015,10,8,1,0,1,Rain,23756
Dakshineswar Kali,Kolkata,2015,10,8,2,0,1,Rain,23984
Dakshineswar Kali,Kolkata,2015,10,8,3,0,1,Cloudy,16300
Dakshineswar Kali,Kolkata,2015,10,8,4,0,1,Humid,10829
Dakshineswar Kali,Kolkata,2015,10,8,5,0,1,Rain,18275
Dakshineswar Kali,Kolkata,2015,10,8,6,0,1,Cloudy,10836
Dakshineswar Kali,Kolkata,2015,10,8,7,0,1,Humid,18127
Dakshineswar Kali,Kolkata,2015,10,8,8,0,1,Cloudy,24869
Dakshineswar Kali,Kolkata,2015,10,8,9,0,1,Cloudy,17666
Dakshineswar Kali,Kolkata,2015,10,8,10,0,1,Cloudy,18891
Dakshineswar Kali,Kolkata,2015,10,8,11,0,1,Clear,16030
Dakshineswar Kali,Kolkata,2015,10,8,12,0,1,Rain,12495
Dakshineswar Kali,Kolkata,2015,10,8,13,0,1,Clear,13670
Dakshineswar Kali,Kolkata,2015,10,8,14,0,1,Clear,24542
Dakshineswar Kali,Kolkata,2015,10,8,15,0,1,Humid,10596
Dakshineswar Kali,Kolkata,2015,10,8,16,0,1,Humid,18352
Dakshineswar Kali,Kolkata,2015,10,8,17,0,1,Humid,11109
Dakshineswar Kali,Kolkata,2015,10,8,18,0,1,Clear,66586
Dakshineswar Kali,Kolkata,2015,10,8,19,0,1,Cloudy,55139
Dakshineswar Kali,Kolkata,2015,10,8,20,0,1,Humid,46619
Dakshineswar Kali,Kolkata,2015,10,8,21,0,1,Clear,57822
Dakshineswar Kali,Kolkata,2015,10,8,22,0,1,Rain,38743
Dakshineswar Kali,Kolkata,2015,10,8,23,0,1,Clear,58471
Dakshineswar Kali,Kolkata,2015,10,9,0,0,1,Humid,53113
Dakshineswar Kali,Kolkata,2015,10,9,1,0,1,Cloudy,64400
Dakshineswar Kali,Kolkata,2015,10,9,2,0,1,Rain,82704
Dakshineswar Kali,Kolkata,2015,10,9,3,0,1,Humid,83136
Dakshineswar Kali,Kolkata,2015,10,9,4,0,1,Clear,54756
Dakshineswar Kali,Kolkata,2015,10,9,5,0,1,Clear,33266
Dakshineswar Kali,Kolkata,2015,10,9,6,0,1,Cloudy,63032
Dakshineswar Kali,Kolkata,2015,10,9,7,0,1,Clear,85393
Dakshineswar Kali,Kolkata,2015,10,9,8,0,1,Clear,77630
Dakshineswar Kali,Kolkata,2015,10,9,9,0,1,Clear,49836
Dakshineswar Kali,Kolkata,2015,10,9,10,0,1,Rain,78080
Dakshineswar Kali,Kolkata,2015,10,9,11,0,1,Cloudy,53796
Dakshineswar Kali,Kolkata,2015,10,9,12,0,1,Clear,70883
Dakshineswar Kali,Kolkata,2015,10,9,13,0,1,Humid,55025
Dakshineswar Kali,Kolkata,2015,10,9,14,0,1,Clear,32206
Dakshineswar Kali,Kolkata,2015,10,9,15,0,1,Clear,50251
Dakshineswar Kali,Kolkata,2015,10,9,16,0,1,Rain,54575
Dakshineswar Kali,Kolkata,2015,10,9,17,0,1,Humid,80346
Dakshineswar Kali,Kolkata,2015,10,9,18,0,1,Rain,198424
Dakshineswar Kali,Kolkata,2015,10,9,19,0,1,Cloudy,293089
Dakshineswar Kali,Kolkata,2015,10,9,20,0,1,Clear,134739
Dakshineswar Kali,Kolkata,2015,10,9,21,0,1,Clear,193106
Dakshineswar Kali,Kolkata,2015,10,9,22,0,1,Cloudy,168554
Dakshineswar Kali,Kolkata,2015,10,9,23,0,1,Humid,332993
Dakshineswar Kali,Kolkata,2016,10,1,0,1,1,Rain,63340
Dakshineswar Kali,Kolkata,2016,10,1,1,1,1,Rain,84537
Dakshineswar Kali,Kolkata,2016,10,1,2,1,1,Humid,39878
Dakshineswar Kali,Kolkata,2016,10,1,3,1,1,Humid,60940
Dakshineswar Kali,Kolkata,2016,10,1,4,1,1,Clear,51603
Dakshineswar Kali,Kolkata,2016,10,1,5,1,1,Clear,58361
Dakshineswar Kali,Kolkata,2016,10,1,6,1,1,Clear,74004
Dakshineswar Kali,Kolkata,2016,10,1,7,1,1,Cloudy,47824
Dakshineswar Kali,Kolkata,2016,10,1,8,1,1,Cloudy,56709
Dakshineswar Kali,Kolkata,2016,10,1,9,1,1,Rain,76206
Dakshineswar Kali,Kolkata,2016,10,1,10,1,1,Humid,69067
Dakshineswar Kali,Kolkata,2016,10,1,11,1,1,Humid,83177
Dakshineswar Kali,Kolkata,2016,10,1,12,1,1,Rain,65631
Dakshineswar Kali,Kolkata,2016,10,1,13,1,1,Rain,64328
Dakshineswar Kali,Kolkata,2016,10,1,14,1,1,Humid,54180
Dakshineswar Kali,Kolkata,2016,10,1,15,1,1,Clear,95099
Dakshineswar Kali,Kolkata,2016,10,1,16,1,1,Clear,57497
Dakshineswar Kali,Kolkata,2016,10,1,17,1,1,Cloudy,48768
Dakshineswar Kali,Kolkata,2016,10,1,18,1,1,Rain,249037
Dakshineswar Kali,Kolkata,2016,10,1,19,1,1,Humid,240887
Dakshineswar Kali,Kolkata,2016,10,1,20,1,1,Humid,146221
Dakshineswar Kali,Kolkata,2016,10,1,21,1,1,Clear,245106
Dakshineswar Kali,Kolkata,2016,10,1,22,1,1,Rain,238211
Dakshineswar Kali,Kolkata,2016,10,1,23,1,1,Cloudy,290100
Dakshineswar Kali,Kolkata,2016,10,2,0,1,1,Humid,14377
Dakshineswar Kali,Kolkata,2016,10,2,1,1,1,Humid,22622
Dakshineswar Kali,Kolkata,2016,10,2,2,1,1,Clear,12333
Dakshineswar Kali,Kolkata,2016,10,2,3,1,1,Cloudy,10003
Dakshineswar Kali,Kolkata,2016,10,2,4,1,1,Rain,17519
Dakshineswar Kali,Kolkata,2016,10,2,5,1,1,Clear,10326
Dakshineswar Kali,Kolkata,2016,10,2,6,1,1,Humid,24550
Dakshineswar Kali,Kolkata,2016,10,2,7,1,1,Rain,13870
Dakshineswar Kali,Kolkata,2016,10,2,8,1,1,Cloudy,18813
Dakshineswar Kali,Kolkata,2016,10,2,9,1,1,Rain,11934
Dakshineswar Kali,Kolkata,2016,10,2,10,1,1,Humid,21975
Dakshineswar Kali,Kolkata,2016,10,2,11,1,1,Rain,21617
Dakshineswar Kali,Kolkata,2016,10,2,12,1,1,Humid,10411
Dakshineswar Kali,Kolkata,2016,10,2,13,1,1,Rain,18784
Dakshineswar Kali,Kolkata,2016,10,2,14,1,1,Rain,11656
Dakshineswar Kali,Kolkata,2016,10,2,15,1,1,Cloudy,14286
Dakshineswar Kali,Kolkata,2016,10,2,16,1,1,Cloudy,10297
Dakshineswar Kali,Kolkata,2016,10,2,17,1,1,Humid,21271
Dakshineswar Kali,Kolkata,2016,10,2,18,1,1,Clear,50474
Dakshineswar Kali,Kolkata,2016,10,2,19,1,1,Humid,91417
Dakshineswar Kali,Kolkata,2016,10,2,20,1,1,Humid,26601
Dakshineswar Kali,Kolkata,2016,10,2,21,1,1,Clear,31836
Dakshineswar Kali,Kolkata,2016,10,2,22,1,1,Cloudy,56301
Dakshineswar Kali,Kolkata,2016,10,2,23,1,1,Cloudy,62966
Dakshineswar Kali,Kolkata,2016,10,3,0,0,1,Cloudy,10840
Dakshineswar Kali,Kolkata,2016,10,3,1,0,1,Humid,19590
Dakshineswar Kali,Kolkata,2016,10,3,2,0,1,Clear,15876
Dakshineswar Kali,Kolkata,2016,10,3,3,0,1,Cloudy,11238
Dakshineswar Kali,Kolkata,2016,10,3,4,0,1,Rain,10651
Dakshineswar Kali,Kolkata,2016,10,3,5,0,1,Rain,23416
Dakshineswar Kali,Kolkata,2016,10,3,6,0,1,Clear,15715
Dakshineswar Kali,Kolkata,2016,10,3,7,0,1,Rain,21035
Dakshineswar Kali,Kolkata,2016,10,3,8,0,1,Cloudy,13159
Dakshineswar Kali,Kolkata,2016,10,3,9,0,1,Humid,23689
Dakshineswar Kali,Kolkata,2016,10,3,10,0,1,Cloudy,24285
Dakshineswar Kali,Kolkata,2016,10,3,11,0,1,Rain,22699
Dakshineswar Kali,Kolkata,2016,10,3,12,0,1,Clear,15799
Dakshineswar Kali,Kolkata,2016,10,3,13,0,1,Clear,24181
Dakshineswar Kali,Kolkata,2016,10,3,14,0,1,Humid,22262
Dakshineswar Kali,Kolkata,2016,10,3,15,0,1,Humid,24992
Dakshineswar Kali,Kolkata,2016,10,3,16,0,1,Humid,20539
Dakshineswar Kali,Kolkata,2016,10,3,17,0,1,Rain,16414
Dakshineswar Kali,Kolkata,2016,10,3,18,0,1,Cloudy,40437
Dakshineswar Kali,Kolkata,2016,10,3,19,0,1,Clear,51651
Dakshineswar Kali,Kolkata,2016,10,3,20,0,1,Humid,32581
Dakshineswar Kali,Kolkata,2016,10,3,21,0,1,Clear,84823
Dakshineswar Kali,Kolkata,2016,10,3,22,0,1,Cloudy,64400
Dakshineswar Kali,Kolkata,2016,10,3,23,0,1,Cloudy,74860
Dakshineswar Kali,Kolkata,2016,10,4,0,0,1,Rain,53373
Dakshineswar Kali,Kolkata,2016,10,4,1,0,1,Rain,53276
Dakshineswar Kali,Kolkata,2016,10,4,2,0,1,Rain,52694
Dakshineswar Kali,Kolkata,2016,10,4,3,0,1,Clear,49452
Dakshineswar Kali,Kolkata,2016,10,4,4,0,1,Cloudy,49542
Dakshineswar Kali,Kolkata,2016,10,4,5,0,1,Clear,44547
Dakshineswar Kali,Kolkata,2016,10,4,6,0,1,Humid,74062
Dakshineswar Kali,Kolkata,2016,10,4,7,0,1,Rain,37672
Dakshineswar Kali,Kolkata,2016,10,4,8,0,1,Cloudy,52305
Dakshineswar Kali,Kolkata,2016,10,4,9,0,1,Humid,51439
Dakshineswar Kali,Kolkata,2016,10,4,10,0,1,Humid,59473
Dakshineswar Kali,Kolkata,2016,10,4,11,0,1,Cloudy,48800
Dakshineswar Kali,Kolkata,2016,10,4,12,0,1,Clear,42747
Dakshineswar Kali,Kolkata,2016,10,4,13,0,1,Clear,70476
Dakshineswar Kali,Kolkata,2016,10,4,14,0,1,Clear,74072
Dakshineswar Kali,Kolkata,2016,10,4,15,0,1,Clear,38257
Dakshineswar Kali,Kolkata,2016,10,4,16,0,1,Cloudy,49766
Dakshineswar Kali,Kolkata,2016,10,4,17,0,1,Humid,69263
Dakshineswar Kali,Kolkata,2016,10,4,18,0,1,Cloudy,231002
Dakshineswar Kali,Kolkata,2016,10,4,19,0,1,Cloudy,229150
Dakshineswar Kali,Kolkata,2016,10,4,20,0,1,Rain,220305
Dakshineswar Kali,Kolkata,2016,10,4,21,0,1,Clear,231203
Dakshineswar Kali,Kolkata,2016,10,4,22,0,1,Clear,256944
Dakshineswar Kali,Kolkata,2016,10,4,23,0,1,Cloudy,176740
Dakshineswar Kali,Kolkata,2016,10,5,0,0,1,Cloudy,10244
Dakshineswar Kali,Kolkata,2016,10,5,1,0,1,Cloudy,12748
Dakshineswar Kali,Kolkata,2016,10,5,2,0,1,Cloudy,21706
Dakshineswar Kali,Kolkata,2016,10,5,3,0,1,Cloudy,21212
Dakshineswar Kali,Kolkata,2016,10,5,4,0,1,Rain,15965
Dakshineswar Kali,Kolkata,2016,10,5,5,0,1,Rain,12743
Dakshineswar Kali,Kolkata,2016,10,5,6,0,1,Humid,13024
Dakshineswar Kali,Kolkata,2016,10,5,7,0,1,Humid,15949
Dakshineswar Kali,Kolkata,2016,10,5,8,0,1,Humid,16964
Dakshineswar Kali,Kolkata,2016,10,5,9,0,1,Cloudy,16298
Dakshineswar Kali,Kolkata,2016,10,5,10,0,1,Clear,24063
Dakshineswar Kali,Kolkata,2016,10,5,11,0,1,Clear,21942
Dakshineswar Kali,Kolkata,2016,10,5,12,0,1,Humid,15706
Dakshineswar Kali,Kolkata,2016,10,5,13,0,1,Cloudy,22890
Dakshineswar Kali,Kolkata,2016,10,5,14,0,1,Clear,17783
Dakshineswar Kali,Kolkata,2016,10,5,15,0,1,Clear,13721
Dakshineswar Kali,Kolkata,2016,10,5,16,0,1,Cloudy,16419
Dakshineswar Kali,Kolkata,2016,10,5,17,0,1,Cloudy,16049
Dakshineswar Kali,Kolkata,2016,10,5,18,0,1,Humid,68022
Dakshineswar Kali,Kolkata,2016,10,5,19,0,1,Humid,68743
Dakshineswar Kali,Kolkata,2016,10,5,20,0,1,Rain,56537
Dakshineswar Kali,Kolkata,2016,10,5,21,0,1,Clear,50687
Dakshineswar Kali,Kolkata,2016,10,5,22,0,1,Cloudy,60566
Dakshineswar Kali,Kolkata,2016,10,5,23,0,1,Clear,41971
Dakshineswar Kali,Kolkata,2016,10,6,0,0,1,Cloudy,21993
Dakshineswar Kali,Kolkata,2016,10,6,1,0,1,Rain,15108
Dakshineswar Kali,Kolkata,2016,10,6,2,0,1,Cloudy,19620
Dakshineswar Kali,Kolkata,2016,10,6,3,0,1,Cloudy,18827
Dakshineswar Kali,Kolkata,2016,10,6,4,0,1,Cloudy,18816
Dakshineswar Kali,Kolkata,2016,10,6,5,0,1,Rain,19387
Dakshineswar Kali,Kolkata,2016,10,6,6,0,1,Clear,24751
Dakshineswar Kali,Kolkata,2016,10,6,7,0,1,Humid,17157
Dakshineswar Kali,Kolkata,2016,10,6,8,0,1,Humid,10279
Dakshineswar Kali,Kolkata,2016,10,6,9,0,1,Clear,19107
Dakshineswar Kali,Kolkata,2016,10,6,10,0,1,Clear,15490
Dakshineswar Kali,Kolkata,2016,10,6,11,0,1,Cloudy,16720
Dakshineswar Kali,Kolkata,2016,10,6,12,0,1,Rain,21270
Dakshineswar Kali,Kolkata,2016,10,6,13,0,1,Rain,16206
Dakshineswar Kali,Kolkata,2016,10,6,14,0,1,Humid,24347
Dakshineswar Kali,Kolkata,2016,10,6,15,0,1,Rain,24801
Dakshineswar Kali,Kolkata,2016,10,6,16,0,1,Rain,17866
Dakshineswar Kali,Kolkata,2016,10,6,17,0,1,Clear,22869
Dakshineswar Kali,Kolkata,2016,10,6,18,0,1,Humid,49253
Dakshineswar Kali,Kolkata,2016,10,6,19,0,1,Cloudy,74501
Dakshineswar Kali,Kolkata,2016,10,6,20,0,1,Humid,55197
Dakshineswar Kali,Kolkata,2016,10,6,21,0,1,Clear,86898
Dakshineswar Kali,Kolkata,2016,10,6,22,0,1,Clear,58468
Dakshineswar Kali,Kolkata,2016,10,6,23,0,1,Rain,75011
Dakshineswar Kali,Kolkata,2016,10,7,0,0,1,Humid,19270
Dakshineswar Kali,Kolkata,2016,10,7,1,0,1,Clear,20752
Dakshineswar Kali,Kolkata,2016,10,7,2,0,1,Rain,10839
Dakshineswar Kali,Kolkata,2016,10,7,3,0,1,Humid,15139
Dakshineswar Kali,Kolkata,2016,10,7,4,0,1,Humid,19971
Dakshineswar Kali,Kolkata,2016,10,7,5,0,1,Clear,16752
Dakshineswar Kali,Kolkata,2016,10,7,6,0,1,Cloudy,21995
Dakshineswar Kali,Kolkata,2016,10,7,7,0,1,Humid,10915
Dakshineswar Kali,Kolkata,2016,10,7,8,0,1,Clear,16812
Dakshineswar Kali,Kolkata,2016,10,7,9,0,1,Cloudy,21749
Dakshineswar Kali,Kolkata,2016,10,7,10,0,1,Humid,10112
Dakshineswar Kali,Kolkata,2016,10,7,11,0,1,Clear,11128
Dakshineswar Kali,Kolkata,2016,10,7,12,0,1,Rain,20333
Dakshineswar Kali,Kolkata,2016,10,7,13,0,1,Rain,19949
Dakshineswar Kali,Kolkata,2016,10,7,14,0,1,Rain,22881
Dakshineswar Kali,Kolkata,2016,10,7,15,0,1,Humid,24453
Dakshineswar Kali,Kolkata,2016,10,7,16,0,1,Clear,22137
Dakshineswar Kali,Kolkata,2016,10,7,17,0,1,Rain,18780
Dakshineswar Kali,Kolkata,2016,10,7,18,0,1,Rain,63790
Dakshineswar Kali,Kolkata,2016,10,7,19,0,1,Rain,29615
Dakshineswar Kali,Kolkata,2016,10,7,20,0,1,Clear,61449
Dakshineswar Kali,Kolkata,2016,10,7,21,0,1,Clear,49296
Dakshineswar Kali,Kolkata,2016,10,7,22,0,1,Rain,64745
Dakshineswar Kali,Kolkata,2016,10,7,23,0,1,Clear,70124
Dakshineswar Kali,Kolkata,2016,10,8,0,1,1,Humid,13478
Dakshineswar Kali,Kolkata,2016,10,8,1,1,1,Humid,17175
Dakshineswar Kali,Kolkata,2016,10,8,2,1,1,Humid,24870
Dakshineswar Kali,Kolkata,2016,10,8,3,1,1,Humid,13128
Dakshineswar Kali,Kolkata,2016,10,8,4,1,1,Rain,10143
Dakshineswar Kali,Kolkata,2016,10,8,5,1,1,Cloudy,14334
Dakshineswar Kali,Kolkata,2016,10,8,6,1,1,Humid,17455
Dakshineswar Kali,Kolkata,2016,10,8,7,1,1,Cloudy,21143
Dakshineswar Kali,Kolkata,2016,10,8,8,1,1,Cloudy,10192
Dakshineswar Kali,Kolkata,2016,10,8,9,1,1,Humid,22189
Dakshineswar Kali,Kolkata,2016,10,8,10,1,1,Clear,15885
Dakshineswar Kali,Kolkata,2016,10,8,11,1,1,Cloudy,21453
Dakshineswar Kali,Kolkata,2016,10,8,12,1,1,Clear,21893
Dakshineswar Kali,Kolkata,2016,10,8,13,1,1,Cloudy,22473
Dakshineswar Kali,Kolkata,2016,10,8,14,1,1,Humid,12283
Dakshineswar Kali,Kolkata,2016,10,8,15,1,1,Cloudy,16463
Dakshineswar Kali,Kolkata,2016,10,8,16,1,1,Clear,22878
Dakshineswar Kali,Kolkata,2016,10,8,17,1,1,Clear,17866
Dakshineswar Kali,Kolkata,2016,10,8,18,1,1,Rain,44088
Dakshineswar Kali,Kolkata,2016,10,8,19,1,1,Clear,82732
Dakshineswar Kali,Kolkata,2016,10,8,20,1,1,Clear,64772
