temple_name,city,year,month,day_of_month,time_slot,is_weekend_or_holiday,is_special_festival,weather,headcount
Kashi Vishwanath,Varanasi,2015,10,2,7,0,1,Humid,27352
Kashi Vishwanath,Varanasi,2015,10,2,8,0,1,Cloudy,25975
Kashi Vishwanath,Varanasi,2015,10,2,9,0,1,Rain,17617
Kashi Vishwanath,Varanasi,2015,10,2,10,0,1,Clear,14729
Kashi Vishwanath,Varanasi,2015,10,2,11,0,1,Clear,11619
Kashi Vishwanath,Varanasi,2015,10,2,12,0,1,Humid,14649
Kashi Vishwanath,Varanasi,2015,10,2,13,0,1,Cloudy,9303
Kashi Vishwanath,Varanasi,2015,10,2,14,0,1,Clear,11546
Kashi Vishwanath,Varanasi,2015,10,2,15,0,1,Humid,10409
Kashi Vishwanath,Varanasi,2015,10,2,16,0,1,Foggy,9389
Kashi Vishwanath,Varanasi,2015,10,2,17,0,1,Humid,14191
Kashi Vishwanath,Varanasi,2015,10,2,18,0,1,Cloudy,27447
Kashi Vishwanath,Varanasi,2015,10,2,19,0,1,Cloudy,41430
Kashi Vishwanath,Varanasi,2015,10,2,20,0,1,Foggy,18981
Kashi Vishwanath,Varanasi,2015,10,2,21,0,1,Humid,35198
Kashi Vishwanath,Varanasi,2015,10,2,22,0,1,Foggy,32217
Kashi Vishwanath,Varanasi,2015,10,2,23,0,1,Clear,11908
Kashi Vishwanath,Varanasi,2015,10,3,0,1,1,Rain,30200
Kashi Vishwanath,Varanasi,2015,10,3,1,1,1,Rain,31195
Kashi Vishwanath,Varanasi,2015,10,3,2,1,1,Cloudy,30253
Kashi Vishwanath,Varanasi,2015,10,3,3,1,1,Clear,26984
Kashi Vishwanath,Varanasi,2015,10,3,4,1,1,Humid,36800
Kashi Vishwanath,Varanasi,2015,10,3,5,1,1,Cloudy,67256
Kashi Vishwanath,Varanasi,2015,10,3,6,1,1,Foggy,46693
Kashi Vishwanath,Varanasi,2015,10,3,7,1,1,Foggy,58871
Kashi Vishwanath,Varanasi,2015,10,3,8,1,1,Foggy,43563
Kashi Vishwanath,Varanasi,2015,10,3,9,1,1,Cloudy,94925
Kashi Vishwanath,Varanasi,2015,10,3,10,1,1,Foggy,40677
Kashi Vishwanath,Varanasi,2015,10,3,11,1,1,Cloudy,28943
Kashi Vishwanath,Varanasi,2015,10,3,12,1,1,Cloudy,43411
Kashi Vishwanath,Varanasi,2015,10,3,13,1,1,Clear,31806
Kashi Vishwanath,Varanasi,2015,10,3,14,1,1,Humid,40358
Kashi Vishwanath,Varanasi,2015,10,3,15,1,1,Clear,27370
Kashi Vishwanath,Varanasi,2015,10,3,16,1,1,Rain,44536
Kashi Vishwanath,Varanasi,2015,10,3,17,1,1,Rain,41948
Kashi Vishwanath,Varanasi,2015,10,3,18,1,1,Cloudy,149025
Kashi Vishwanath,Varanasi,2015,10,3,19,1,1,Cloudy,96019
Kashi Vishwanath,Varanasi,2015,10,3,20,1,1,Rain,151265
Kashi Vishwanath,Varanasi,2015,10,3,21,1,1,Rain,121529
Kashi Vishwanath,Varanasi,2015,10,3,22,1,1,Cloudy,97391
Kashi Vishwanath,Varanasi,2015,10,3,23,1,1,Clear,33821
Kashi Vishwanath,Varanasi,2015,10,4,0,1,1,Rain,7267
Kashi Vishwanath,Varanasi,2015,10,4,1,1,1,Clear,9374
Kashi Vishwanath,Varanasi,2015,10,4,2,1,1,Cloudy,8516
Kashi Vishwanath,Varanasi,2015,10,4,3,1,1,Foggy,8842
Kashi Vishwanath,Varanasi,2015,10,4,4,1,1,Clear,11157
Kashi Vishwanath,Varanasi,2015,10,4,5,1,1,Cloudy,19854
Kashi Vishwanath,Varanasi,2015,10,4,6,1,1,Foggy,27385
Kashi Vishwanath,Varanasi,2015,10,4,7,1,1,Foggy,18426
Kashi Vishwanath,Varanasi,2015,10,4,8,1,1,Clear,26548
Kashi Vishwanath,Varanasi,2015,10,4,9,1,1,Clear,11220
Kashi Vishwanath,Varanasi,2015,10,4,10,1,1,Rain,14320
Kashi Vishwanath,Varanasi,2015,10,4,11,1,1,Clear,10018
Kashi Vishwanath,Varanasi,2015,10,4,12,1,1,Cloudy,13373
Kashi Vishwanath,Varanasi,2015,10,4,13,1,1,Rain,11058
Kashi Vishwanath,Varanasi,2015,10,4,14,1,1,Clear,13627
Kashi Vishwanath,Varanasi,2015,10,4,15,1,1,Humid,9185
Kashi Vishwanath,Varanasi,2015,10,4,16,1,1,Cloudy,9570
Kashi Vishwanath,Varanasi,2015,10,4,17,1,1,Rain,11012
Kashi Vishwanath,Varanasi,2015,10,4,18,1,1,Cloudy,30688
Kashi Vishwanath,Varanasi,2015,10,4,19,1,1,Rain,23879
Kashi Vishwanath,Varanasi,2015,10,4,20,1,1,Cloudy,19654
Kashi Vishwanath,Varanasi,2015,10,4,21,1,1,Humid,21609
Kashi Vishwanath,Varanasi,2015,10,4,22,1,1,Clear,28556
Kashi Vishwanath,Varanasi,2015,10,4,23,1,1,Rain,7778
Kashi Vishwanath,Varanasi,2015,10,5,0,0,1,Rain,8894
Kashi Vishwanath,Varanasi,2015,10,5,1,0,1,Rain,9995
Kashi Vishwanath,Varanasi,2015,10,5,2,0,1,Cloudy,9332
Kashi Vishwanath,Varanasi,2015,10,5,3,0,1,Cloudy,9754
Kashi Vishwanath,Varanasi,2015,10,5,4,0,1,Humid,8729
Kashi Vishwanath,Varanasi,2015,10,5,5,0,1,Foggy,28117
Kashi Vishwanath,Varanasi,2015,10,5,6,0,1,Foggy,13529
Kashi Vishwanath,Varanasi,2015,10,5,7,0,1,Cloudy,23314
Kashi Vishwanath,Varanasi,2015,10,5,8,0,1,Foggy,26031
Kashi Vishwanath,Varanasi,2015,10,5,9,0,1,Rain,21361
Kashi Vishwanath,Varanasi,2015,10,5,10,0,1,Humid,6409
Kashi Vishwanath,Varanasi,2015,10,5,11,0,1,Clear,13701
Kashi Vishwanath,Varanasi,2015,10,5,12,0,1,Rain,8613
Kashi Vishwanath,Varanasi,2015,10,5,13,0,1,Clear,8551
Kashi Vishwanath,Varanasi,2015,10,5,14,0,1,Rain,6314
Kashi Vishwanath,Varanasi,2015,10,5,15,0,1,Cloudy,13659
Kashi Vishwanath,Varanasi,2015,10,5,16,0,1,Rain,10152
Kashi Vishwanath,Varanasi,2015,10,5,17,0,1,Cloudy,11343
Kashi Vishwanath,Varanasi,2015,10,5,18,0,1,Clear,48413
Kashi Vishwanath,Varanasi,2015,10,5,19,0,1,Clear,18503
Kashi Vishwanath,Varanasi,2015,10,5,20,0,1,Clear,41172
Kashi Vishwanath,Varanasi,2015,10,5,21,0,1,Rain,21471
Kashi Vishwanath,Varanasi,2015,10,5,22,0,1,Humid,24237
Kashi Vishwanath,Varanasi,2015,10,5,23,0,1,Foggy,11203
Kashi Vishwanath,Varanasi,2015,10,6,0,0,1,Foggy,7937
Kashi Vishwanath,Varanasi,2015,10,6,1,0,1,Foggy,11897
Kashi Vishwanath,Varanasi,2015,10,6,2,0,1,Cloudy,10637
Kashi Vishwanath,Varanasi,2015,10,6,3,0,1,Humid,6459
Kashi Vishwanath,Varanasi,2015,10,6,4,0,1,Clear,7558
Kashi Vishwanath,Varanasi,2015,10,6,5,0,1,Humid,20580
Kashi Vishwanath,Varanasi,2015,10,6,6,0,1,Rain,31659
Kashi Vishwanath,Varanasi,2015,10,6,7,0,1,Rain,15829
Kashi Vishwanath,Varanasi,2015,10,6,8,0,1,Humid,26860
Kashi Vishwanath,Varanasi,2015,10,6,9,0,1,Foggy,11626
Kashi Vishwanath,Varanasi,2015,10,6,10,0,1,Cloudy,11138
Kashi Vishwanath,Varanasi,2015,10,6,11,0,1,Humid,13892
Kashi Vishwanath,Varanasi,2015,10,6,12,0,1,Cloudy,11381
Kashi Vishwanath,Varanasi,2015,10,6,13,0,1,Humid,8471
Kashi Vishwanath,Varanasi,2015,10,6,14,0,1,Cloudy,9092
Kashi Vishwanath,Varanasi,2015,10,6,15,0,1,Clear,8690
Kashi Vishwanath,Varanasi,2015,10,6,16,0,1,Foggy,8423
Kashi Vishwanath,Varanasi,2015,10,6,17,0,1,Humid,6260
Kashi Vishwanath,Varanasi,2015,10,6,18,0,1,Humid,36725
Kashi Vishwanath,Varanasi,2015,10,6,19,0,1,Humid,38410
Kashi Vishwanath,Varanasi,2015,10,6,20,0,1,Humid,35415
Kashi Vishwanath,Varanasi,2015,10,6,21,0,1,Foggy,32702
Kashi Vishwanath,Varanasi,2015,10,6,22,0,1,Cloudy,36936
Kashi Vishwanath,Varanasi,2015,10,6,23,0,1,Foggy,9595
Kashi Vishwanath,Varanasi,2015,10,7,0,0,1,Clear,10874
Kashi Vishwanath,Varanasi,2015,10,7,1,0,1,Foggy,7414
Kashi Vishwanath,Varanasi,2015,10,7,2,0,1,Rain,11276
Kashi Vishwanath,Varanasi,2015,10,7,3,0,1,Foggy,6792
Kashi Vishwanath,Varanasi,2015,10,7,4,0,1,Clear,9720
Kashi Vishwanath,Varanasi,2015,10,7,5,0,1,Cloudy,20013
Kashi Vishwanath,Varanasi,2015,10,7,6,0,1,Rain,24777
Kashi Vishwanath,Varanasi,2015,10,7,7,0,1,Humid,21414
Kashi Vishwanath,Varanasi,2015,10,7,8,0,1,Cloudy,16949
Kashi Vishwanath,Varanasi,2015,10,7,9,0,1,Clear,12784
Kashi Vishwanath,Varanasi,2015,10,7,10,0,1,Foggy,7555
Kashi Vishwanath,Varanasi,2015,10,7,11,0,1,Foggy,13777
Kashi Vishwanath,Varanasi,2015,10,7,12,0,1,Humid,12818
Kashi Vishwanath,Varanasi,2015,10,7,13,0,1,Humid,14797
Kashi Vishwanath,Varanasi,2015,10,7,14,0,1,Cloudy,13429
Kashi Vishwanath,Varanasi,2015,10,7,15,0,1,Humid,8533
Kashi Vishwanath,Varanasi,2015,10,7,16,0,1,Humid,12343
Kashi Vishwanath,Varanasi,2015,10,7,17,0,1,Humid,14594
Kashi Vishwanath,Varanasi,2015,10,7,18,0,1,Foggy,33797
Kashi Vishwanath,Varanasi,2015,10,7,19,0,1,Foggy,33829
Kashi Vishwanath,Varanasi,2015,10,7,20,0,1,Clear,39917
Kashi Vishwanath,Varanasi,2015,10,7,21,0,1,Rain,21754
Kashi Vishwanath,Varanasi,2015,10,7,22,0,1,Rain,39206
Kashi Vishwanath,Varanasi,2015,10,7,23,0,1,Cloudy,8799
Kashi Vishwanath,Varanasi,2015,10,8,0,0,1,Clear,45443
Kashi Vishwanath,Varanasi,2015,10,8,1,0,1,Humid,46683
Kashi Vishwanath,Varanasi,2015,10,8,2,0,1,Clear,39918
Kashi Vishwanath,Varanasi,2015,10,8,3,0,1,Clear,54416
Kashi Vishwanath,Varanasi,2015,10,8,4,0,1,Clear,27039
Kashi Vishwanath,Varanasi,2015,10,8,5,0,1,Humid,84195
Kashi Vishwanath,Varanasi,2015,10,8,6,0,1,Cloudy,56633
Kashi Vishwanath,Varanasi,2015,10,8,7,0,1,Rain,60543
Kashi Vishwanath,Varanasi,2015,10,8,8,0,1,Cloudy,30981
Kashi Vishwanath,Varanasi,2015,10,8,9,0,1,Foggy,75335
Kashi Vishwanath,Varanasi,2015,10,8,10,0,1,Rain,45770
Kashi Vishwanath,Varanasi,2015,10,8,11,0,1,Humid,35087
Kashi Vishwanath,Varanasi,2015,10,8,12,0,1,Clear,31329
Kashi Vishwanath,Varanasi,2015,10,8,13,0,1,Rain,47094
Kashi Vishwanath,Varanasi,2015,10,8,14,0,1,Cloudy,41995
Kashi Vishwanath,Varanasi,2015,10,8,15,0,1,Cloudy,21170
Kashi Vishwanath,Varanasi,2015,10,8,16,0,1,Cloudy,34832
Kashi Vishwanath,Varanasi,2015,10,8,17,0,1,Rain,51098
Kashi Vishwanath,Varanasi,2015,10,8,18,0,1,Humid,82276
Kashi Vishwanath,Varanasi,2015,10,8,19,0,1,Cloudy,63165
Kashi Vishwanath,Varanasi,2015,10,8,20,0,1,Foggy,156393
Kashi Vishwanath,Varanasi,2015,10,8,21,0,1,Foggy,117890
Kashi Vishwanath,Varanasi,2015,10,8,22,0,1,Clear,89812
Kashi Vishwanath,Varanasi,2015,10,8,23,0,1,Rain,25789
Kashi Vishwanath,Varanasi,2015,10,9,0,0,1,Cloudy,11651
Kashi Vishwanath,Varanasi,2015,10,9,1,0,1,Foggy,8782
Kashi Vishwanath,Varanasi,2015,10,9,2,0,1,Cloudy,14142
Kashi Vishwanath,Varanasi,2015,10,9,3,0,1,Humid,8642
Kashi Vishwanath,Varanasi,2015,10,9,4,0,1,Humid,8287
Kashi Vishwanath,Varanasi,2015,10,9,5,0,1,Clear,25837
Kashi Vishwanath,Varanasi,2015,10,9,6,0,1,Cloudy,22281
Kashi Vishwanath,Varanasi,2015,10,9,7,0,1,Foggy,10589
Kashi Vishwanath,Varanasi,2015,10,9,8,0,1,Clear,20410
Kashi Vishwanath,Varanasi,2015,10,9,9,0,1,Humid,24015
Kashi Vishwanath,Varanasi,2015,10,9,10,0,1,Humid,6307
Kashi Vishwanath,Varanasi,2015,10,9,11,0,1,Cloudy,11208
Kashi Vishwanath,Varanasi,2015,10,9,12,0,1,Cloudy,13190
Kashi Vishwanath,Varanasi,2015,10,9,13,0,1,Foggy,9106
Kashi Vishwanath,Varanasi,2015,10,9,14,0,1,Rain,11455
Kashi Vishwanath,Varanasi,2015,10,9,15,0,1,Cloudy,6784
Kashi Vishwanath,Varanasi,2015,10,9,16,0,1,Humid,11688
Kashi Vishwanath,Varanasi,2015,10,9,17,0,1,Cloudy,13116
Kashi Vishwanath,Varanasi,2015,10,9,18,0,1,Rain,17830
Kashi Vishwanath,Varanasi,2015,10,9,19,0,1,Rain,27886
Kashi Vishwanath,Varanasi,2015,10,9,20,0,1,Clear,26965
Kashi Vishwanath,Varanasi,2015,10,9,21,0,1,Humid,43536
Kashi Vishwanath,Varanasi,2015,10,9,22,0,1,Clear,38484
Kashi Vishwanath,Varanasi,2015,10,9,23,0,1,Humid,7768
Kashi Vishwanath,Varanasi,2016,10,1,0,1,1,Cloudy,9738
Kashi Vishwanath,Varanasi,2016,10,1,1,1,1,Humid,6829
Kashi Vishwanath,Varanasi,2016,10,1,2,1,1,Humid,13165
Kashi Vishwanath,Varanasi,2016,10,1,3,1,1,Rain,7512
Kashi Vishwanath,Varanasi,2016,10,1,4,1,1,Rain,6203
Kashi Vishwanath,Varanasi,2016,10,1,5,1,1,Foggy,19179
Kashi Vishwanath,Varanasi,2016,10,1,6,1,1,Cloudy,21475
Kashi Vishwanath,Varanasi,2016,10,1,7,1,1,Rain,18320
Kashi Vishwanath,Varanasi,2016,10,1,8,1,1,Humid,24169
Kashi Vishwanath,Varanasi,2016,10,1,9,1,1,Cloudy,12382
Kashi Vishwanath,Varanasi,2016,10,1,10,1,1,Rain,14605
Kashi Vishwanath,Varanasi,2016,10,1,11,1,1,Clear,12809
Kashi Vishwanath,Varanasi,2016,10,1,12,1,1,Rain,11639
Kashi Vishwanath,Varanasi,2016,10,1,13,1,1,Cloudy,12558
Kashi Vishwanath,Varanasi,2016,10,1,14,1,1,Foggy,10241
Kashi Vishwanath,Varanasi,2016,10,1,15,1,1,Cloudy,13658
Kashi Vishwanath,Varanasi,2016,10,1,16,1,1,Rain,14304
Kashi Vishwanath,Varanasi,2016,10,1,17,1,1,Rain,6468
Kashi Vishwanath,Varanasi,2016,10,1,18,1,1,Cloudy,21926
Kashi Vishwanath,Varanasi,2016,10,1,19,1,1,Foggy,17826
Kashi Vishwanath,Varanasi,2016,10,1,20,1,1,Clear,18834
Kashi Vishwanath,Varanasi,2016,10,1,21,1,1,Foggy,27445
Kashi Vishwanath,Varanasi,2016,10,1,22,1,1,Foggy,22992
Kashi Vishwanath,Varanasi,2016,10,1,23,1,1,Foggy,14872
Kashi Vishwanath,Varanasi,2016,10,2,0,1,1,Rain,9166
Kashi Vishwanath,Varanasi,2016,10,2,1,1,1,Rain,13155
Kashi Vishwanath,Varanasi,2016,10,2,2,1,1,Rain,6979
Kashi Vishwanath,Varanasi,2016,10,2,3,1,1,Foggy,10182
Kashi Vishwanath,Varanasi,2016,10,2,4,1,1,Clear,10379
Kashi Vishwanath,Varanasi,2016,10,2,5,1,1,Humid,25072
Kashi Vishwanath,Varanasi,2016,10,2,6,1,1,Foggy,15857
Kashi Vishwanath,Varanasi,2016,10,2,7,1,1,Foggy,23885
Kashi Vishwanath,Varanasi,2016,10,2,8,1,1,Humid,22309
Kashi Vishwanath,Varanasi,2016,10,2,9,1,1,Clear,15385
Kashi Vishwanath,Varanasi,2016,10,2,10,1,1,Rain,13132
Kashi Vishwanath,Varanasi,2016,10,2,11,1,1,Clear,8615
Kashi Vishwanath,Varanasi,2016,10,2,12,1,1,Rain,7120
Kashi Vishwanath,Varanasi,2016,10,2,13,1,1,Foggy,14699
Kashi Vishwanath,Varanasi,2016,10,2,14,1,1,Humid,12323
Kashi Vishwanath,Varanasi,2016,10,2,15,1,1,Clear,6512
Kashi Vishwanath,Varanasi,2016,10,2,16,1,1,Humid,12297
Kashi Vishwanath,Varanasi,2016,10,2,17,1,1,Clear,7261
Kashi Vishwanath,Varanasi,2016,10,2,18,1,1,Cloudy,43254
Kashi Vishwanath,Varanasi,2016,10,2,19,1,1,Rain,31885
Kashi Vishwanath,Varanasi,2016,10,2,20,1,1,Clear,28432
Kashi Vishwanath,Varanasi,2016,10,2,21,1,1,Foggy,19343
Kashi Vishwanath,Varanasi,2016,10,2,22,1,1,Foggy,39027
Kashi Vishwanath,Varanasi,2016,10,2,23,1,1,Cloudy,10429
Kashi Vishwanath,Varanasi,2016,10,3,0,0,1,Humid,37068
Kashi Vishwanath,Varanasi,2016,10,3,1,0,1,Humid,41632
Kashi Vishwanath,Varanasi,2016,10,3,2,0,1,Cloudy,39934
Kashi Vishwanath,Varanasi,2016,10,3,3,0,1,Rain,33140
Kashi Vishwanath,Varanasi,2016,10,3,4,0,1,Clear,34629
Kashi Vishwanath,Varanasi,2016,10,3,5,0,1,Cloudy,72057
Kashi Vishwanath,Varanasi,2016,10,3,6,0,1,Foggy,99677
Kashi Vishwanath,Varanasi,2016,10,3,7,0,1,Humid,81069
Kashi Vishwanath,Varanasi,2016,10,3,8,0,1,Rain,42244
Kashi Vishwanath,Varanasi,2016,10,3,9,0,1,Foggy,78250
Kashi Vishwanath,Varanasi,2016,10,3,10,0,1,Rain,30629
Kashi Vishwanath,Varanasi,2016,10,3,11,0,1,Clear,25770
Kashi Vishwanath,Varanasi,2016,10,3,12,0,1,Foggy,25674
Kashi Vishwanath,Varanasi,2016,10,3,13,0,1,Foggy,36338
Kashi Vishwanath,Varanasi,2016,10,3,14,0,1,Clear,40303
Kashi Vishwanath,Varanasi,2016,10,3,15,0,1,Cloudy,35387
Kashi Vishwanath,Varanasi,2016,10,3,16,0,1,Humid,45574
Kashi Vishwanath,Varanasi,2016,10,3,17,0,1,Clear,44832
Kashi Vishwanath,Varanasi,2016,10,3,18,0,1,Cloudy,163984
Kashi Vishwanath,Varanasi,2016,10,3,19,0,1,Cloudy,99726
Kashi Vishwanath,Varanasi,2016,10,3,20,0,1,Foggy,133549
Kashi Vishwanath,Varanasi,2016,10,3,21,0,1,Foggy,149236
Kashi Vishwanath,Varanasi,2016,10,3,22,0,1,Rain,63331
Kashi Vishwanath,Varanasi,2016,10,3,23,0,1,Cloudy,55612
Kashi Vishwanath,Varanasi,2016,10,4,0,0,1,Cloudy,7377
Kashi Vishwanath,Varanasi,2016,10,4,1,0,1,Cloudy,13935
Kashi Vishwanath,Varanasi,2016,10,4,2,0,1,Cloudy,10728
Kashi Vishwanath,Varanasi,2016,10,4,3,0,1,Humid,8167
Kashi Vishwanath,Varanasi,2016,10,4,4,0,1,Humid,9926
Kashi Vishwanath,Varanasi,2016,10,4,5,0,1,Cloudy,22394
Kashi Vishwanath,Varanasi,2016,10,4,6,0,1,Foggy,14785
Kashi Vishwanath,Varanasi,2016,10,4,7,0,1,Clear,28724
Kashi Vishwanath,Varanasi,2016,10,4,8,0,1,Cloudy,13111
Kashi Vishwanath,Varanasi,2016,10,4,9,0,1,Foggy,16979
Kashi Vishwanath,Varanasi,2016,10,4,10,0,1,Clear,10133
Kashi Vishwanath,Varanasi,2016,10,4,11,0,1,Clear,9745
Kashi Vishwanath,Varanasi,2016,10,4,12,0,1,Rain,7870
Kashi Vishwanath,Varanasi,2016,10,4,13,0,1,Rain,10026
Kashi Vishwanath,Varanasi,2016,10,4,14,0,1,Cloudy,7790
Kashi Vishwanath,Varanasi,2016,10,4,15,0,1,Foggy,9657
Kashi Vishwanath,Varanasi,2016,10,4,16,0,1,Clear,7099
Kashi Vishwanath,Varanasi,2016,10,4,17,0,1,Foggy,8923
Kashi Vishwanath,Varanasi,2016,10,4,18,0,1,Rain,22760
Kashi Vishwanath,Varanasi,2016,10,4,19,0,1,Foggy,28116
Kashi Vishwanath,Varanasi,2016,10,4,20,0,1,Clear,20621
Kashi Vishwanath,Varanasi,2016,10,4,21,0,1,Clear,33439
Kashi Vishwanath,Varanasi,2016,10,4,22,0,1,Foggy,37070
Kashi Vishwanath,Varanasi,2016,10,4,23,0,1,Rain,8791
Kashi Vishwanath,Varanasi,2016,10,5,0,0,1,Cloudy,10913
Kashi Vishwanath,Varanasi,2016,10,5,1,0,1,Cloudy,9680
Kashi Vishwanath,Varanasi,2016,10,5,2,0,1,Cloudy,10111
Kashi Vishwanath,Varanasi,2016,10,5,3,0,1,Cloudy,14141
Kashi Vishwanath,Varanasi,2016,10,5,4,0,1,Rain,8120
Kashi Vishwanath,Varanasi,2016,10,5,5,0,1,Rain,27722
Kashi Vishwanath,Varanasi,2016,10,5,6,0,1,Rain,24690
Kashi Vishwanath,Varanasi,2016,10,5,7,0,1,Humid,13826
Kashi Vishwanath,Varanasi,2016,10,5,8,0,1,Foggy,14422
Kashi Vishwanath,Varanasi,2016,10,5,9,0,1,Rain,10345
Kashi Vishwanath,Varanasi,2016,10,5,10,0,1,Cloudy,7567
Kashi Vishwanath,Varanasi,2016,10,5,11,0,1,Rain,7654
Kashi Vishwanath,Varanasi,2016,10,5,12,0,1,Foggy,9275
Kashi Vishwanath,Varanasi,2016,10,5,13,0,1,Humid,13310
Kashi Vishwanath,Varanasi,2016,10,5,14,0,1,Foggy,7498
Kashi Vishwanath,Varanasi,2016,10,5,15,0,1,Cloudy,13639
Kashi Vishwanath,Varanasi,2016,10,5,16,0,1,Foggy,11768
Kashi Vishwanath,Varanasi,2016,10,5,17,0,1,Humid,13716
Kashi Vishwanath,Varanasi,2016,10,5,18,0,1,Cloudy,27047
Kashi Vishwanath,Varanasi,2016,10,5,19,0,1,Rain,36459
Kashi Vishwanath,Varanasi,2016,10,5,20,0,1,Humid,23422
Kashi Vishwanath,Varanasi,2016,10,5,21,0,1,Rain,35974
Kashi Vishwanath,Varanasi,2016,10,5,22,0,1,Cloudy,48842
Kashi Vishwanath,Varanasi,2016,10,5,23,0,1,Foggy,8229
Kashi Vishwanath,Varanasi,2016,10,6,0,0,1,Foggy,13208
Kashi Vishwanath,Varanasi,2016,10,6,1,0,1,Clear,9933
Kashi Vishwanath,Varanasi,2016,10,6,2,0,1,Cloudy,10963
Kashi Vishwanath,Varanasi,2016,10,6,3,0,1,Rain,8580
Kashi Vishwanath,Varanasi,2016,10,6,4,0,1,Rain,13534
Kashi Vishwanath,Varanasi,2016,10,6,5,0,1,Humid,24265
Kashi Vishwanath,Varanasi,2016,10,6,6,0,1,Rain,9853
Kashi Vishwanath,Varanasi,2016,10,6,7,0,1,Cloudy,20434
Kashi Vishwanath,Varanasi,2016,10,6,8,0,1,Foggy,18471
Kashi Vishwanath,Varanasi,2016,10,6,9,0,1,Humid,21664
Kashi Vishwanath,Varanasi,2016,10,6,10,0,1,Rain,7389
Kashi Vishwanath,Varanasi,2016,10,6,11,0,1,Cloudy,10402
Kashi Vishwanath,Varanasi,2016,10,6,12,0,1,Rain,11996
Kashi Vishwanath,Varanasi,2016,10,6,13,0,1,Cloudy,6710
Kashi Vishwanath,Varanasi,2016,10,6,14,0,1,Humid,9639
Kashi Vishwanath,Varanasi,2016,10,6,15,0,1,Foggy,9585
Kashi Vishwanath,Varanasi,2016,10,6,16,0,1,Clear,11464
Kashi Vishwanath,Varanasi,2016,10,6,17,0,1,Humid,14272
Kashi Vishwanath,Varanasi,2016,10,6,18,0,1,Rain,26982
Kashi Vishwanath,Varanasi,2016,10,6,19,0,1,Humid,22163
Kashi Vishwanath,Varanasi,2016,10,6,20,0,1,Humid,32875
Kashi Vishwanath,Varanasi,2016,10,6,21,0,1,Clear,32661
Kashi Vishwanath,Varanasi,2016,10,6,22,0,1,Rain,27288
Kashi Vishwanath,Varanasi,2016,10,6,23,0,1,Rain,10933
Kashi Vishwanath,Varanasi,2016,10,7,0,0,1,Cloudy,13518
Kashi Vishwanath,Varanasi,2016,10,7,1,0,1,Rain,8958
Kashi Vishwanath,Varanasi,2016,10,7,2,0,1,Humid,14481
Kashi Vishwanath,Varanasi,2016,10,7,3,0,1,Humid,7341
Kashi Vishwanath,Varanasi,2016,10,7,4,0,1,Clear,6366
Kashi Vishwanath,Varanasi,2016,10,7,5,0,1,Rain,13323
Kashi Vishwanath,Varanasi,2016,10,7,6,0,1,Rain,15085
Kashi Vishwanath,Varanasi,2016,10,7,7,0,1,Foggy,24811
Kashi Vishwanath,Varanasi,2016,10,7,8,0,1,Humid,16195
Kashi Vishwanath,Varanasi,2016,10,7,9,0,1,Rain,18330
Kashi Vishwanath,Varanasi,2016,10,7,10,0,1,Foggy,13918
Kashi Vishwanath,Varanasi,2016,10,7,11,0,1,Clear,9925
Kashi Vishwanath,Varanasi,2016,10,7,12,0,1,Humid,11682
Kashi Vishwanath,Varanasi,2016,10,7,13,0,1,Rain,14466
Kashi Vishwanath,Varanasi,2016,10,7,14,0,1,Cloudy,14249
Kashi Vishwanath,Varanasi,2016,10,7,15,0,1,Humid,12010
Kashi Vishwanath,Varanasi,2016,10,7,16,0,1,Humid,9200
Kashi Vishwanath,Varanasi,2016,10,7,17,0,1,Cloudy,8166
Kashi Vishwanath,Varanasi,2016,10,7,18,0,1,Humid,24799
Kashi Vishwanath,Varanasi,2016,10,7,19,0,1,Clear,30731
Kashi Vishwanath,Varanasi,2016,10,7,20,0,1,Cloudy,42019
Kashi Vishwanath,Varanasi,2016,10,7,21,0,1,Rain,44600
Kashi Vishwanath,Varanasi,2016,10,7,22,0,1,Humid,15922
Kashi Vishwanath,Varanasi,2016,10,7,23,0,1,Humid,14919
Kashi Vishwanath,Varanasi,2016,10,8,0,1,1,Rain,41693
Kashi Vishwanath,Varanasi,2016,10,8,1,1,1,Foggy,28355
Kashi Vishwanath,Varanasi,2016,10,8,2,1,1,Rain,31761
Kashi Vishwanath,Varanasi,2016,10,8,3,1,1,Rain,30450
Kashi Vishwanath,Varanasi,2016,10,8,4,1,1,Cloudy,24631
Kashi Vishwanath,Varanasi,2016,10,8,5,1,1,Cloudy,38516
Kashi Vishwanath,Varanasi,2016,10,8,6,1,1,Rain,48969
Kashi Vishwanath,Varanasi,2016,10,8,7,1,1,Humid,59592
Kashi Vishwanath,Varanasi,2016,10,8,8,1,1,Clear,74295
Kashi Vishwanath,Varanasi,2016,10,8,9,1,1,Cloudy,104603
Kashi Vishwanath,Varanasi,2016,10,8,10,1,1,Clear,54088
Kashi Vishwanath,Varanasi,2016,10,8,11,1,1,Rain,33811
Kashi Vishwanath,Varanasi,2016,10,8,12,1,1,Rain,32436
Kashi Vishwanath,Varanasi,2016,10,8,13,1,1,Humid,32047
Kashi Vishwanath,Varanasi,2016,10,8,14,1,1,Humid,32229
Kashi Vishwanath,Varanasi,2016,10,8,15,1,1,Rain,28916
Kashi Vishwanath,Varanasi,2016,10,8,16,1,1,Clear,50652
